origin,forecast_year,target,method,n,rmse
2023,2024,Zymoseptoria_tritici_Crop_Incidence,blend_all_roll8,18,21.728295062519827
2023,2024,Yellow_rust_Crop_Incidence,persistence,18,10.90881321837226
2023,2024,Yellow_rust_Crop_Incidence,roll_k5,18,10.111703371506373
2023,2024,Yellow_rust_Crop_Incidence,roll_k8,18,9.127951866772637
2023,2024,Yellow_rust_Crop_Incidence,ewma_a30,18,9.634126310834255
2023,2024,Yellow_rust_Crop_Incidence,ewma_a50,18,9.953836909753925
2023,2024,Yellow_rust_Crop_Incidence,model_all,18,7.527393443684104
2023,2024,Yellow_rust_Crop_Incidence,model_mech,18,7.907350373643269
2023,2024,Yellow_rust_Crop_Incidence,blend_mech_roll8,18,8.41675976557025
2023,2024,Yellow_rust_Crop_Incidence,blend_all_roll8,18,8.219238150124909
2024,2025,Zymoseptoria_tritici_Disease_Severity,persistence,18,6.7359430421186515
2024,2025,Zymoseptoria_tritici_Disease_Severity,roll_k5,18,3.4594465467001236
2024,2025,Zymoseptoria_tritici_Disease_Severity,roll_k8,18,2.3270121954400125
2024,2025,Zymoseptoria_tritici_Disease_Severity,ewma_a30,18,3.301183392825306
2024,2025,Zymoseptoria_tritici_Disease_Severity,ewma_a50,18,4.214542250434554
2024,2025,Zymoseptoria_tritici_Disease_Severity,model_all,18,1.7428130755748792
2024,2025,Zymoseptoria_tritici_Disease_Severity,model_mech,18,1.57995027946259
2024,2025,Zymoseptoria_tritici_Disease_Severity,blend_mech_roll8,18,1.935900804044052
2024,2025,Zymoseptoria_tritici_Disease_Severity,blend_all_roll8,18,2.0206065345275146
2024,2025,Yellow_rust_Disease_Severity,persistence,18,0.09580477835450357
2024,2025,Yellow_rust_Disease_Severity,roll_k5,18,0.07159907284769851
2024,2025,Yellow_rust_Disease_Severity,roll_k8,18,0.08026621323232774
2024,2025,Yellow_rust_Disease_Severity,ewma_a30,18,0.08085344757995724
2024,2025,Yellow_rust_Disease_Severity,ewma_a50,18,0.0843500453054989
2024,2025,Yellow_rust_Disease_Severity,model_all,18,0.07855283841324073
2024,2025,Yellow_rust_Disease_Severity,model_mech,18,0.08000441227472233
2024,2025,Yellow_rust_Disease_Severity,blend_mech_roll8,18,0.07463428486606405
2024,2025,Yellow_rust_Disease_Severity,blend_all_roll8,18,0.07568562042050572
2024,2025,Zymoseptoria_tritici_Crop_Incidence,persistence,18,52.07277995907907
2024,2025,Zymoseptoria_tritici_Crop_Incidence,roll_k5,18,37.41305296138116
2024,2025,Zymoseptoria_tritici_Crop_Incidence,roll_k8,18,28.47790899614181
2024,2025,Zymoseptoria_tritici_Crop_Incidence,ewma_a30,18,37.38880988040971
2024,2025,Zymoseptoria_tritici_Crop_Incidence,ewma_a50,18,44.19529218936728
2024,2025,Zymoseptoria_tritici_Crop_Incidence,model_all,18,19.68587385247491
2024,2025,Zymoseptoria_tritici_Crop_Incidence,model_mech,18,18.506093285000293
2024,2025,Zymoseptoria_tritici_Crop_Incidence,blend_mech_roll8,18,22.604241534431917
2024,2025,Zymoseptoria_tritici_Crop_Incidence,blend_all_roll8,18,23.45643980767319
2024,2025,Yellow_rust_Crop_Incidence,persistence,18,20.02074516178989
2024,2025,Yellow_rust_Crop_Incidence,roll_k5,18,18.177107164049325
2024,2025,Yellow_rust_Crop_Incidence,roll_k8,18,19.596713666857475
2024,2025,Yellow_rust_Crop_Incidence,ewma_a30,18,19.363001349999422
2024,2025,Yellow_rust_Crop_Incidence,ewma_a50,18,19.317738442773543
2024,2025,Yellow_rust_Crop_Incidence,model_all,18,20.225333905338225
2024,2025,Yellow_rust_Crop_Incidence,model_mech,18,20.05940337199265
2024,2025,Yellow_rust_Crop_Incidence,blend_mech_roll8,18,19.79550080613073
2024,2025,Yellow_rust_Crop_Incidence,blend_all_roll8,18,19.88230871867622
